,Rank,Global_Sales,Genre,labels
7225,7354,0.21,Fighting,2
7226,7355,0.21,Action,1
7227,7356,0.21,Strategy,2
7228,7357,0.21,Sports,2
7229,7358,0.21,Pltform,2
7230,7359,0.21,Sports,2
7231,7360,0.21,Shooter,2
7232,7361,0.21,Adventure,2
7233,7362,0.21,Shooter,2
7234,7363,0.21,Action,1
7235,7364,0.21,Sports,2
7236,7365,0.21,Action,1
7237,7366,0.21,Misc,2
7238,7367,0.21,Action,1
7239,7368,0.21,Shooter,2
7240,7369,0.21,Sports,2
7241,7370,0.21,Racing,2
7242,7373,0.21,Sports,2
7243,7374,0.21,Misc,2
7244,7375,0.21,Strategy,2
7245,7376,0.21,Action,1
7246,7377,0.21,Misc,2
7247,7378,0.21,Action,1
7248,7379,0.21,Misc,2
7249,7380,0.21,Action,1
7250,7381,0.21,Shooter,2
7251,7382,0.21,Pltform,2
7252,7383,0.21,Fighting,2
7253,7385,0.21,Adventure,2
7254,7386,0.21,Action,1
7255,7387,0.21,Fighting,2
7256,7388,0.21,Adventure,2
7257,7389,0.21,Action,1
7258,7390,0.21,Fighting,2
7259,7391,0.21,Action,1
7260,7392,0.21,Sports,2
7261,7393,0.21,Fighting,2
7262,7394,0.21,Sports,2
7263,7395,0.21,Shooter,2
7264,7396,0.21,Sports,2
7265,7397,0.21,Adventure,2
7266,7398,0.21,Sports,2
7267,7399,0.21,Strategy,2
7268,7400,0.21,Pltform,2
7269,7401,0.21,Pltform,2
7270,7402,0.21,Misc,2
7271,7403,0.21,Action,1
7272,7404,0.21,Sports,2
7273,7405,0.21,Role_Playing,2
7274,7406,0.21,Pltform,2
7275,7407,0.21,Adventure,2
7276,7409,0.21,Sports,2
7277,7410,0.21,Simulation,2
7278,7411,0.21,Sports,2
7279,7412,0.21,Misc,2
7280,7413,0.21,Fighting,2
7281,7414,0.21,Misc,2
7282,7415,0.21,Fighting,2
7283,7416,0.21,Racing,2
7284,7417,0.21,Pltform,2
7285,7418,0.21,Shooter,2
7286,7419,0.21,Role_Playing,2
7287,7420,0.21,Action,1
7288,7421,0.21,Role_Playing,2
7289,7422,0.21,Racing,2
7290,7423,0.21,Fighting,2
7291,7424,0.21,Action,1
7292,7426,0.21,Role_Playing,2
7293,7427,0.21,Role_Playing,2
7294,7428,0.21,Role_Playing,2
7295,7429,0.21,Pltform,2
7296,7430,0.21,Action,1
7297,7431,0.21,Action,1
7298,7432,0.21,Action,1
7299,7433,0.21,Shooter,2
7300,7434,0.21,Racing,2
7301,7435,0.21,Action,1
7302,7436,0.21,Role_Playing,2
7303,7437,0.21,Action,1
7304,7438,0.21,Misc,2
7305,7439,0.21,Sports,2
7306,7440,0.21,Pltform,2
7307,7441,0.21,Role_Playing,2
7308,7442,0.21,Role_Playing,2
7309,7443,0.21,Action,1
7310,7444,0.21,Sports,2
7311,7445,0.21,Action,1
7312,7446,0.21,Sports,2
7313,7447,0.21,Sports,2
7314,7448,0.21,Racing,2
7315,7449,0.21,Sports,2
7316,7450,0.21,Action,1
7317,7451,0.21,Sports,2
7318,7452,0.21,Strategy,2
7319,7453,0.21,Fighting,2
7320,7454,0.21,Action,1
7321,7455,0.21,Pltform,2
7322,7456,0.21,Role_Playing,2
7323,7457,0.21,Racing,2
7324,7458,0.21,Puzzle,2
7325,7459,0.21,Role_Playing,2
7326,7460,0.21,Shooter,2
7327,7461,0.21,Action,1
7328,7462,0.21,Shooter,2
7329,7463,0.21,Sports,2
7330,7464,0.21,Sports,2
7331,7465,0.21,Action,1
7332,7466,0.21,Fighting,2
7333,7467,0.21,Misc,2
7334,7468,0.21,Sports,2
7335,7469,0.21,Adventure,2
7336,7470,0.21,Sports,2
7337,7471,0.21,Misc,2
7338,7473,0.21,Sports,2
7339,7474,0.21,Misc,2
7340,7475,0.21,Fighting,2
7341,7476,0.21,Role_Playing,2
7342,7477,0.21,Action,1
7343,7478,0.21,Sports,2
7344,7479,0.21,Sports,2
7345,7480,0.21,Simulation,2
7346,7481,0.21,Action,1
7347,7482,0.21,Sports,2
7348,7483,0.21,Action,1
7349,7484,0.21,Action,1
7350,7485,0.21,Adventure,2
7351,7486,0.21,Shooter,2
7352,7487,0.21,Sports,2
7353,7488,0.21,Action,1
7354,7489,0.21,Adventure,2
7355,7490,0.21,Racing,2
7356,7491,0.21,Fighting,2
7357,7492,0.21,Action,1
7358,7493,0.21,Action,1
7359,7494,0.21,Pltform,2
7360,7495,0.21,Action,1
7361,7496,0.21,Adventure,2
7362,7497,0.2,Strategy,2
7363,7498,0.2,Strategy,2
7364,7499,0.2,Action,1
7365,7500,0.2,Fighting,2
7366,7501,0.2,Simulation,2
7367,7502,0.2,Misc,2
7368,7503,0.2,Sports,2
7369,7504,0.2,Role_Playing,2
7370,7505,0.2,Action,1
7371,7506,0.2,Fighting,2
7372,7507,0.2,Strategy,2
7373,7508,0.2,Misc,2
7374,7509,0.2,Misc,2
7375,7510,0.2,Adventure,2
7376,7511,0.2,Sports,2
7377,7512,0.2,Fighting,2
7378,7513,0.2,Action,1
7379,7514,0.2,Strategy,2
7380,7515,0.2,Sports,2
7381,7516,0.2,Racing,2
7382,7517,0.2,Action,1
7383,7518,0.2,Puzzle,2
7384,7519,0.2,Simulation,2
7385,7520,0.2,Sports,2
7386,7521,0.2,Action,1
7387,7522,0.2,Misc,2
7388,7523,0.2,Role_Playing,2
7389,7524,0.2,Strategy,2
7390,7525,0.2,Sports,2
7391,7526,0.2,Sports,2
7392,7527,0.2,Simulation,2
7393,7528,0.2,Role_Playing,2
7394,7529,0.2,Racing,2
7395,7530,0.2,Role_Playing,2
7396,7531,0.2,Misc,2
7397,7532,0.2,Racing,2
7398,7533,0.2,Sports,2
7399,7534,0.2,Shooter,2
7400,7535,0.2,Misc,2
7401,7536,0.2,Misc,2
7402,7537,0.2,Racing,2
7403,7538,0.2,Role_Playing,2
7404,7539,0.2,Role_Playing,2
7405,7540,0.2,Role_Playing,2
7406,7541,0.2,Misc,2
7407,7542,0.2,Sports,2
7408,7543,0.2,Fighting,2
7409,7544,0.2,Sports,2
7410,7545,0.2,Fighting,2
7411,7546,0.2,Fighting,2
7412,7547,0.2,Misc,2
7413,7548,0.2,Misc,2
7414,7549,0.2,Sports,2
7415,7550,0.2,Strategy,2
7416,7551,0.2,Sports,2
7417,7552,0.2,Racing,2
7418,7553,0.2,Misc,2
7419,7554,0.2,Strategy,2
7420,7555,0.2,Fighting,2
7421,7556,0.2,Sports,2
7422,7557,0.2,Action,1
7423,7558,0.2,Role_Playing,2
7424,7559,0.2,Shooter,2
7425,7560,0.2,Pltform,2
7426,7561,0.2,Role_Playing,2
7427,7562,0.2,Fighting,2
7428,7563,0.2,Action,1
7429,7564,0.2,Sports,2
7430,7565,0.2,Racing,2
7431,7566,0.2,Strategy,2
7432,7567,0.2,Sports,2
7433,7568,0.2,Sports,2
7434,7569,0.2,Misc,2
7435,7570,0.2,Fighting,2
7436,7571,0.2,Action,1
7437,7572,0.2,Shooter,2
7438,7573,0.2,Simulation,2
7439,7574,0.2,Action,1
7440,7575,0.2,Sports,2
7441,7576,0.2,Pltform,2
7442,7577,0.2,Sports,2
7443,7578,0.2,Shooter,2
7444,7579,0.2,Simulation,2
7445,7580,0.2,Action,1
7446,7581,0.2,Sports,2
7447,7582,0.2,Pltform,2
7448,7583,0.2,Role_Playing,2
7449,7584,0.2,Racing,2
7450,7585,0.2,Misc,2
7451,7586,0.2,Simulation,2
7452,7587,0.2,Racing,2
7453,7588,0.2,Action,1
7454,7589,0.2,Shooter,2
7455,7590,0.2,Sports,2
7456,7591,0.2,Role_Playing,2
7457,7592,0.2,Racing,2
7458,7593,0.2,Strategy,2
7459,7594,0.2,Misc,2
7460,7595,0.2,Misc,2
7461,7596,0.2,Simulation,2
7462,7597,0.2,Shooter,2
7463,7598,0.2,Misc,2
7464,7599,0.2,Shooter,2
7465,7600,0.2,Racing,2
7466,7601,0.2,Action,1
7467,7602,0.2,Misc,2
7468,7603,0.2,Simulation,2
7469,7604,0.2,Pltform,2
7470,7605,0.2,Racing,2
7471,7606,0.2,Role_Playing,2
7472,7607,0.2,Action,1
7473,7608,0.2,Puzzle,2
7474,7609,0.2,Action,1
7475,7610,0.2,Fighting,2
7476,7611,0.2,Sports,2
7477,7612,0.2,Adventure,2
7478,7613,0.2,Shooter,2
7479,7614,0.2,Sports,2
7480,7615,0.2,Action,1
7481,7616,0.2,Pltform,2
7482,7618,0.2,Racing,2
7483,7619,0.2,Puzzle,2
7484,7620,0.2,Sports,2
7485,7621,0.2,Pltform,2
7486,7622,0.2,Racing,2
7487,7623,0.2,Shooter,2
7488,7624,0.2,Racing,2
7489,7625,0.2,Strategy,2
7490,7626,0.2,Sports,2
7491,7627,0.2,Sports,2
7492,7628,0.2,Racing,2
7493,7629,0.2,Role_Playing,2
7494,7630,0.2,Simulation,2
7495,7631,0.2,Action,1
7496,7632,0.2,Action,1
7497,7633,0.2,Fighting,2
7498,7634,0.2,Sports,2
7499,7635,0.2,Misc,2
7500,7636,0.2,Misc,2
7501,7637,0.2,Racing,2
7502,7638,0.2,Role_Playing,2
7503,7639,0.2,Strategy,2
7504,7640,0.2,Racing,2
7505,7641,0.2,Misc,2
7506,7642,0.2,Sports,2
7507,7643,0.2,Strategy,2
7508,7644,0.2,Sports,2
7509,7645,0.2,Sports,2
7510,7646,0.2,Role_Playing,2
7511,7647,0.2,Role_Playing,2
7512,7648,0.2,Action,1
7513,7649,0.2,Shooter,2
7514,7651,0.2,Sports,2
7515,7652,0.2,Action,1
7516,7653,0.2,Shooter,2
7517,7654,0.2,Simulation,2
7518,7655,0.2,Sports,2
7519,7656,0.2,Role_Playing,2
7520,7657,0.2,Misc,2
7521,7658,0.2,Misc,2
7522,7659,0.2,Sports,2
7523,7660,0.2,Adventure,2
7524,7661,0.2,Action,1
7525,7662,0.2,Sports,2
7526,7663,0.2,Sports,2
7527,7664,0.2,Action,1
7528,7665,0.2,Misc,2
7529,7666,0.2,Shooter,2
7530,7667,0.2,Racing,2
7531,7668,0.2,Role_Playing,2
7532,7669,0.2,Strategy,2
7533,7670,0.2,Misc,2
7534,7671,0.2,Sports,2
7535,7672,0.2,Simulation,2
7536,7673,0.2,Sports,2
7537,7674,0.2,Action,1
7538,7675,0.2,Pltform,2
7539,7676,0.2,Role_Playing,2
7540,7677,0.2,Racing,2
7541,7678,0.2,Strategy,2
7542,7679,0.2,Misc,2
7543,7680,0.2,Misc,2
7544,7681,0.2,Misc,2
7545,7682,0.2,Action,1
7546,7683,0.2,Puzzle,2
7547,7684,0.2,Role_Playing,2
7548,7685,0.2,Shooter,2
7549,7686,0.2,Puzzle,2
7550,7687,0.2,Simulation,2
7551,7688,0.2,Action,1
7552,7689,0.2,Action,1
7553,7690,0.2,Sports,2
7554,7691,0.2,Sports,2
7555,7692,0.2,Action,1
7556,7693,0.2,Simulation,2
7557,7694,0.2,Racing,2
7558,7695,0.2,Puzzle,2
7559,7696,0.2,Racing,2
7560,7697,0.2,Sports,2
7561,7698,0.2,Simulation,2
7562,7699,0.2,Sports,2
7563,7700,0.2,Role_Playing,2
7564,7701,0.2,Role_Playing,2
7565,7702,0.2,Action,1
7566,7703,0.2,Sports,2
7567,7704,0.2,Action,1
7568,7705,0.2,Action,1
7569,7706,0.2,Pltform,2
7570,7707,0.2,Action,1
7571,7708,0.2,Misc,2
7572,7709,0.2,Adventure,2
7573,7710,0.2,Action,1
7574,7711,0.2,Action,1
7575,7712,0.2,Puzzle,2
7576,7713,0.2,Action,1
7577,7714,0.2,Sports,2
7578,7715,0.2,Misc,2
7579,7716,0.2,Role_Playing,2
7580,7717,0.2,Action,1
7581,7718,0.2,Action,1
7582,7719,0.2,Fighting,2
7583,7720,0.2,Role_Playing,2
7584,7721,0.2,Action,1
7585,7723,0.2,Pltform,2
7586,7724,0.2,Action,1
7587,7725,0.2,Action,1
7588,7726,0.2,Action,1
7589,7727,0.2,Racing,2
7590,7728,0.2,Adventure,2
7591,7729,0.2,Misc,2
7592,7730,0.2,Role_Playing,2
7593,7731,0.2,Shooter,2
7594,7732,0.2,Sports,2
7595,7733,0.2,Role_Playing,2
7596,7734,0.2,Action,1
7597,7735,0.2,Misc,2
7598,7736,0.19,Role_Playing,2
7599,7737,0.19,Racing,2
7600,7738,0.19,Simulation,2
7601,7739,0.19,Shooter,2
7602,7740,0.19,Role_Playing,2
7603,7741,0.19,Racing,2
7604,7742,0.19,Misc,2
7605,7743,0.19,Pltform,2
7606,7744,0.19,Fighting,2
7607,7745,0.19,Action,1
7608,7746,0.19,Action,1
7609,7747,0.19,Fighting,2
7610,7748,0.19,Action,1
7611,7749,0.19,Role_Playing,2
7612,7750,0.19,Shooter,2
7613,7751,0.19,Action,1
7614,7752,0.19,Action,1
7615,7753,0.19,Shooter,2
7616,7754,0.19,Role_Playing,2
7617,7755,0.19,Misc,2
7618,7756,0.19,Action,1
7619,7757,0.19,Action,1
7620,7758,0.19,Simulation,2
7621,7759,0.19,Misc,2
7622,7760,0.19,Role_Playing,2
7623,7761,0.19,Action,1
7624,7762,0.19,Misc,2
7625,7763,0.19,Shooter,2
7626,7764,0.19,Pltform,2
7627,7765,0.19,Adventure,2
7628,7766,0.19,Role_Playing,2
7629,7767,0.19,Action,1
7630,7768,0.19,Sports,2
7631,7769,0.19,Sports,2
7632,7770,0.19,Simulation,2
7633,7771,0.19,Misc,2
7634,7772,0.19,Misc,2
7635,7773,0.19,Shooter,2
7636,7774,0.19,Action,1
7637,7775,0.19,Sports,2
7638,7776,0.19,Simulation,2
7639,7777,0.19,Misc,2
7640,7778,0.19,Misc,2
7641,7779,0.19,Misc,2
7642,7780,0.19,Role_Playing,2
7643,7781,0.19,Action,1
7644,7782,0.19,Shooter,2
7645,7783,0.19,Action,1
7646,7784,0.19,Action,1
7647,7785,0.19,Puzzle,2
7648,7786,0.19,Sports,2
7649,7787,0.19,Role_Playing,2
7650,7788,0.19,Adventure,2
7651,7789,0.19,Simulation,2
7652,7790,0.19,Role_Playing,2
7653,7791,0.19,Role_Playing,2
7654,7792,0.19,Sports,2
7655,7793,0.19,Action,1
7656,7794,0.19,Pltform,2
7657,7795,0.19,Misc,2
7658,7796,0.19,Strategy,2
7659,7797,0.19,Racing,2
7660,7798,0.19,Role_Playing,2
7661,7799,0.19,Shooter,2
7662,7800,0.19,Strategy,2
7663,7801,0.19,Misc,2
7664,7802,0.19,Shooter,2
7665,7803,0.19,Adventure,2
7666,7804,0.19,Action,1
7667,7805,0.19,Racing,2
7668,7806,0.19,Shooter,2
7669,7807,0.19,Fighting,2
7670,7808,0.19,Sports,2
7671,7809,0.19,Role_Playing,2
7672,7810,0.19,Adventure,2
7673,7811,0.19,Racing,2
7674,7812,0.19,Shooter,2
7675,7813,0.19,Action,1
7676,7814,0.19,Simulation,2
7677,7815,0.19,Action,1
7678,7816,0.19,Adventure,2
7679,7817,0.19,Misc,2
7680,7818,0.19,Role_Playing,2
7681,7819,0.19,Action,1
7682,7820,0.19,Strategy,2
7683,7821,0.19,Strategy,2
7684,7822,0.19,Sports,2
7685,7823,0.19,Shooter,2
7686,7824,0.19,Sports,2
7687,7825,0.19,Sports,2
7688,7826,0.19,Adventure,2
7689,7827,0.19,Sports,2
7690,7828,0.19,Action,1
7691,7829,0.19,Strategy,2
7692,7830,0.19,Fighting,2
7693,7831,0.19,Action,1
7694,7832,0.19,Action,1
7695,7833,0.19,Simulation,2
7696,7834,0.19,Simulation,2
7697,7835,0.19,Simulation,2
7698,7836,0.19,Puzzle,2
7699,7837,0.19,Misc,2
7700,7838,0.19,Fighting,2
7701,7839,0.19,Simulation,2
7702,7840,0.19,Misc,2
7703,7841,0.19,Misc,2
7704,7842,0.19,Fighting,2
7705,7843,0.19,Action,1
7706,7844,0.19,Misc,2
7707,7845,0.19,Pltform,2
7708,7846,0.19,Racing,2
7709,7847,0.19,Role_Playing,2
7710,7848,0.19,Adventure,2
7711,7849,0.19,Sports,2
7712,7850,0.19,Action,1
7713,7851,0.19,Misc,2
7714,7852,0.19,Misc,2
7715,7853,0.19,Racing,2
7716,7854,0.19,Racing,2
7717,7855,0.19,Adventure,2
7718,7856,0.19,Role_Playing,2
7719,7857,0.19,Action,1
7720,7858,0.19,Action,1
7721,7859,0.19,Adventure,2
7722,7860,0.19,Role_Playing,2
7723,7861,0.19,Shooter,2
7724,7862,0.19,Fighting,2
7725,7863,0.19,Action,1
7726,7864,0.19,Puzzle,2
7727,7865,0.19,Sports,2
7728,7866,0.19,Shooter,2
7729,7867,0.19,Misc,2
7730,7868,0.19,Action,1
7731,7869,0.19,Puzzle,2
7732,7870,0.19,Adventure,2
7733,7871,0.19,Adventure,2
7734,7872,0.19,Misc,2
7735,7873,0.19,Action,1
7736,7874,0.19,Action,1
7737,7875,0.19,Fighting,2
7738,7876,0.19,Sports,2
7739,7877,0.19,Sports,2
7740,7878,0.19,Action,1
7741,7879,0.19,Strategy,2
7742,7880,0.19,Action,1
7743,7881,0.19,Action,1
7744,7882,0.19,Sports,2
7745,7883,0.19,Action,1
7746,7884,0.19,Misc,2
7747,7885,0.19,Sports,2
7748,7886,0.19,Role_Playing,2
7749,7887,0.19,Shooter,2
7750,7888,0.19,Role_Playing,2
7751,7889,0.19,Misc,2
7752,7890,0.19,Misc,2
7753,7891,0.19,Sports,2
7754,7892,0.19,Sports,2
7755,7893,0.19,Action,1
7756,7894,0.19,Action,1
7757,7895,0.19,Sports,2
7758,7896,0.19,Sports,2
7759,7897,0.19,Misc,2
7760,7898,0.19,Shooter,2
7761,7899,0.19,Role_Playing,2
7762,7900,0.19,Sports,2
7763,7901,0.19,Action,1
7764,7902,0.19,Action,1
7765,7903,0.19,Sports,2
7766,7904,0.19,Adventure,2
7767,7905,0.19,Pltform,2
7768,7906,0.19,Sports,2
7769,7907,0.19,Misc,2
7770,7908,0.19,Puzzle,2
7771,7909,0.19,Strategy,2
7772,7911,0.19,Sports,2
7773,7912,0.19,Strategy,2
7774,7913,0.19,Sports,2
7775,7914,0.19,Action,1
7776,7915,0.19,Racing,2
7777,7916,0.19,Role_Playing,2
7778,7917,0.19,Puzzle,2
7779,7918,0.19,Action,1
7780,7919,0.19,Misc,2
7781,7920,0.19,Action,1
7782,7921,0.19,Adventure,2
7783,7922,0.19,Sports,2
7784,7923,0.19,Role_Playing,2
7785,7924,0.19,Action,1
7786,7925,0.19,Sports,2
7787,7926,0.19,Sports,2
7788,7927,0.19,Puzzle,2
7789,7928,0.19,Action,1
7790,7929,0.19,Misc,2
7791,7930,0.19,Action,1
7792,7931,0.19,Simulation,2
7793,7932,0.19,Racing,2
7794,7933,0.19,Misc,2
7795,7934,0.19,Strategy,2
7796,7935,0.19,Adventure,2
7797,7936,0.19,Action,1
7798,7937,0.19,Misc,2
7799,7938,0.19,Adventure,2
7800,7939,0.19,Adventure,2
7801,7940,0.19,Misc,2
7802,7941,0.19,Sports,2
7803,7942,0.19,Action,1
7804,7943,0.19,Adventure,2
7805,7944,0.19,Sports,2
7806,7945,0.19,Pltform,2
7807,7946,0.19,Shooter,2
7808,7947,0.19,Misc,2
7809,7949,0.19,Simulation,2
7810,7950,0.19,Action,1
7811,7951,0.19,Shooter,2
7812,7952,0.19,Sports,2
7813,7953,0.19,Misc,2
7814,7954,0.19,Misc,2
7815,7956,0.19,Sports,2
7816,7957,0.19,Action,1
7817,7958,0.19,Action,1
7818,7959,0.19,Pltform,2
7819,7960,0.19,Sports,2
7820,7961,0.19,Sports,2
7821,7962,0.19,Simulation,2
7822,7963,0.19,Strategy,2
7823,7964,0.19,Strategy,2
7824,7965,0.19,Shooter,2
7825,7966,0.19,Action,1
7826,7967,0.19,Racing,2
7827,7968,0.19,Racing,2
7828,7969,0.19,Action,1
7829,7970,0.19,Fighting,2
7830,7971,0.19,Action,1
7831,7972,0.19,Action,1
7832,7973,0.19,Action,1
7833,7974,0.19,Shooter,2
7834,7975,0.19,Sports,2
7835,7976,0.19,Sports,2
7836,7977,0.19,Misc,2
7837,7978,0.19,Role_Playing,2
7838,7979,0.19,Role_Playing,2
7839,7980,0.19,Fighting,2
7840,7981,0.19,Racing,2
7841,7982,0.19,Action,1
7842,7983,0.19,Role_Playing,2
7843,7984,0.19,Role_Playing,2
7844,7985,0.19,Racing,2
7845,7986,0.19,Action,1
7846,7987,0.19,Sports,2
7847,7988,0.19,Shooter,2
7848,7989,0.19,Misc,2
7849,7990,0.19,Adventure,2
7850,7991,0.19,Role_Playing,2
7851,7992,0.19,Sports,2
7852,7993,0.19,Sports,2
7853,7994,0.19,Fighting,2
7854,7995,0.19,Action,1
7855,7996,0.19,Role_Playing,2
7856,7997,0.19,Simulation,2
7857,7998,0.18,Action,1
7858,7999,0.18,Sports,2
7859,8000,0.18,Fighting,2
7860,8001,0.18,Adventure,2
7861,8002,0.18,Shooter,2
7862,8003,0.18,Simulation,2
7863,8004,0.18,Sports,2
7864,8005,0.18,Simulation,2
7865,8006,0.18,Sports,2
7866,8007,0.18,Action,1
7867,8008,0.18,Simulation,2
7868,8009,0.18,Role_Playing,2
7869,8010,0.18,Shooter,2
7870,8011,0.18,Racing,2
7871,8012,0.18,Action,1
7872,8013,0.18,Sports,2
7873,8014,0.18,Action,1
7874,8015,0.18,Role_Playing,2
7875,8016,0.18,Misc,2
7876,8017,0.18,Sports,2
7877,8018,0.18,Action,1
7878,8019,0.18,Adventure,2
7879,8020,0.18,Pltform,2
7880,8021,0.18,Fighting,2
7881,8022,0.18,Racing,2
7882,8023,0.18,Adventure,2
7883,8024,0.18,Action,1
7884,8025,0.18,Shooter,2
7885,8026,0.18,Action,1
7886,8027,0.18,Action,1
7887,8028,0.18,Strategy,2
7888,8029,0.18,Shooter,2
7889,8030,0.18,Sports,2
7890,8031,0.18,Role_Playing,2
7891,8032,0.18,Pltform,2
7892,8033,0.18,Misc,2
7893,8034,0.18,Action,1
7894,8035,0.18,Shooter,2
7895,8036,0.18,Adventure,2
7896,8037,0.18,Action,1
7897,8038,0.18,Action,1
7898,8039,0.18,Strategy,2
7899,8040,0.18,Misc,2
7900,8041,0.18,Adventure,2
7901,8042,0.18,Strategy,2
7902,8043,0.18,Misc,2
7903,8044,0.18,Role_Playing,2
7904,8045,0.18,Shooter,2
7905,8047,0.18,Misc,2
7906,8048,0.18,Action,1
7907,8049,0.18,Action,1
7908,8050,0.18,Action,1
7909,8051,0.18,Sports,2
7910,8052,0.18,Role_Playing,2
7911,8053,0.18,Pltform,2
7912,8054,0.18,Shooter,2
7913,8055,0.18,Action,1
7914,8056,0.18,Misc,2
7915,8057,0.18,Sports,2
7916,8058,0.18,Racing,2
7917,8059,0.18,Strategy,2
7918,8060,0.18,Misc,2
7919,8061,0.18,Misc,2
7920,8062,0.18,Action,1
7921,8063,0.18,Misc,2
7922,8064,0.18,Misc,2
7923,8065,0.18,Action,1
7924,8066,0.18,Fighting,2
7925,8067,0.18,Action,1
7926,8068,0.18,Misc,2
7927,8069,0.18,Sports,2
7928,8070,0.18,Action,1
7929,8071,0.18,Simulation,2
7930,8072,0.18,Misc,2
7931,8073,0.18,Role_Playing,2
7932,8074,0.18,Puzzle,2
7933,8075,0.18,Sports,2
7934,8076,0.18,Role_Playing,2
7935,8077,0.18,Action,1
7936,8078,0.18,Fighting,2
7937,8079,0.18,Misc,2
7938,8080,0.18,Role_Playing,2
7939,8081,0.18,Misc,2
7940,8082,0.18,Racing,2
7941,8083,0.18,Fighting,2
7942,8084,0.18,Sports,2
7943,8085,0.18,Pltform,2
7944,8086,0.18,Fighting,2
7945,8087,0.18,Strategy,2
7946,8089,0.18,Role_Playing,2
7947,8090,0.18,Shooter,2
7948,8091,0.18,Misc,2
7949,8092,0.18,Action,1
7950,8093,0.18,Role_Playing,2
7951,8094,0.18,Racing,2
7952,8095,0.18,Adventure,2
7953,8096,0.18,Sports,2
7954,8097,0.18,Action,1
7955,8098,0.18,Sports,2
7956,8099,0.18,Simulation,2
7957,8100,0.18,Misc,2
7958,8101,0.18,Racing,2
7959,8102,0.18,Shooter,2
7960,8103,0.18,Role_Playing,2
7961,8104,0.18,Action,1
7962,8105,0.18,Simulation,2
7963,8106,0.18,Misc,2
7964,8107,0.18,Pltform,2
7965,8108,0.18,Racing,2
7966,8109,0.18,Racing,2
7967,8110,0.18,Adventure,2
7968,8111,0.18,Adventure,2
7969,8112,0.18,Racing,2
7970,8113,0.18,Sports,2
7971,8114,0.18,Puzzle,2
7972,8115,0.18,Action,1
7973,8116,0.18,Shooter,2
7974,8117,0.18,Action,1
7975,8118,0.18,Shooter,2
7976,8119,0.18,Role_Playing,2
7977,8120,0.18,Misc,2
7978,8121,0.18,Shooter,2
7979,8122,0.18,Racing,2
7980,8123,0.18,Action,1
7981,8124,0.18,Misc,2
7982,8125,0.18,Sports,2
7983,8126,0.18,Racing,2
7984,8127,0.18,Action,1
7985,8128,0.18,Action,1
7986,8129,0.18,Shooter,2
7987,8130,0.18,Sports,2
7988,8131,0.18,Action,1
7989,8132,0.18,Shooter,2
7990,8133,0.18,Misc,2
7991,8134,0.18,Racing,2
7992,8135,0.18,Action,1
7993,8136,0.18,Sports,2
7994,8137,0.18,Action,1
7995,8138,0.18,Shooter,2
7996,8139,0.18,Strategy,2
7997,8140,0.18,Shooter,2
7998,8141,0.18,Misc,2
7999,8142,0.18,Sports,2
8000,8143,0.18,Adventure,2
8001,8144,0.18,Sports,2
8002,8145,0.18,Action,1
8003,8146,0.18,Racing,2
8004,8147,0.18,Misc,2
8005,8148,0.18,Action,1
8006,8149,0.18,Action,1
8007,8150,0.18,Action,1
8008,8151,0.18,Pltform,2
8009,8152,0.18,Puzzle,2
8010,8153,0.18,Sports,2
8011,8154,0.18,Sports,2
8012,8155,0.18,Shooter,2
8013,8156,0.18,Action,1
8014,8157,0.18,Action,1
8015,8158,0.18,Misc,2
8016,8160,0.18,Role_Playing,2
8017,8161,0.18,Adventure,2
8018,8162,0.18,Simulation,2
8019,8163,0.18,Action,1
8020,8164,0.18,Misc,2
8021,8165,0.18,Sports,2
8022,8166,0.18,Sports,2
8023,8167,0.18,Sports,2
8024,8168,0.18,Strategy,2
8025,8170,0.18,Strategy,2
8026,8171,0.18,Racing,2
8027,8172,0.18,Pltform,2
8028,8173,0.18,Sports,2
8029,8174,0.18,Role_Playing,2
8030,8175,0.18,Simulation,2
8031,8176,0.18,Action,1
8032,8177,0.18,Racing,2
8033,8178,0.18,Racing,2
8034,8179,0.18,Fighting,2
8035,8180,0.18,Sports,2
8036,8181,0.18,Sports,2
8037,8182,0.18,Action,1
8038,8183,0.18,Action,1
8039,8184,0.18,Pltform,2
8040,8185,0.18,Sports,2
8041,8186,0.18,Adventure,2
8042,8187,0.18,Sports,2
8043,8188,0.18,Shooter,2
8044,8189,0.18,Sports,2
8045,8190,0.18,Adventure,2
8046,8191,0.18,Sports,2
8047,8192,0.18,Sports,2
8048,8193,0.18,Adventure,2
8049,8194,0.18,Sports,2
8050,8195,0.18,Sports,2
8051,8196,0.18,Pltform,2
8052,8197,0.18,Role_Playing,2
8053,8198,0.18,Sports,2
8054,8199,0.18,Sports,2
8055,8200,0.18,Misc,2
8056,8201,0.18,Misc,2
8057,8202,0.18,Action,1
8058,8203,0.18,Sports,2
8059,8204,0.18,Misc,2
8060,8205,0.18,Misc,2
8061,8207,0.18,Fighting,2
8062,8208,0.17,Misc,2
8063,8209,0.17,Action,1
8064,8210,0.17,Misc,2
8065,8211,0.17,Sports,2
8066,8212,0.17,Sports,2
8067,8213,0.17,Adventure,2
8068,8214,0.17,Shooter,2
8069,8215,0.17,Strategy,2
8070,8216,0.17,Misc,2
8071,8217,0.17,Sports,2
8072,8218,0.17,Action,1
8073,8219,0.17,Adventure,2
8074,8220,0.17,Adventure,2
